age,gender,instanceId,dropped,tutorialMins,tutorialWords,exitSurveyWords,effort,entropy,time,normalizedEffort,chatFrac,chatWeight,classifyFrac,classifyWeight,filterFrac,filterWeight,verifyFrac,verifyWeight,groupEffortFrac,groupChatFrac,groupClassifyFrac,groupFilterFrac,groupVerifyFrac,g_nominalSize,g_wallTime,g_fracFemale,g_personTime,g_totalEffort,g_effortPerPerson,g_fractionalScore,g_binaryScore,g_precision,g_recall,g_f1,g_avgIndivEntropy,g_effortEntropy,g_groupEntropy,g_eventCollaboration,g_eventCollaborationExVoting,g_chatFrac,g_chatWeight,g_classifyFrac,g_classifyWeight,g_filterFrac,g_filterWeight,g_verifyFrac,g_verifyWeight
24,male,LZGX3dXg86GyisytL,,27.1819666667,32,58,0.5000742027,1.7200400355,0.9958322222,0.5021671236,0.4739881034,0.2370292229,0.05965865,0.0298337518,0.1880167146,0.0940223087,0.278336532,0.1391889193,0.1961448258,0.3695652174,0.045199395,0.1478173138,0.2274242012,4,0.9999744444,0.5,3.8514605556,2.6294470211,0.6827142543,5.5546300505,5,0.625,0.1020408163,0.1754385965,1.8276021926,1.9229344327,1.9994774716,2.3694242672,2.0060200643,0.251566732,0.6413731913,0.2588914191,0.660047592,0.2494870513,0.6360710139,0.2400547976,0.6120233404
27,male,LZGX3dXg86GyisytL,,25.6874666667,20,42,0.5327974734,1.7551954088,0.9787580556,0.5443607543,0.3401998884,0.181257641,0.1620446351,0.0863369722,0.0730792445,0.0389364368,0.424676232,0.2262664234,0.2089799215,0.2826086957,0.130804162,0.0612139776,0.3697022785,4,0.9999744444,0.5,3.8514605556,2.6294470211,0.6827142543,5.5546300505,5,0.625,0.1020408163,0.1754385965,1.8276021926,1.9229344327,1.9994774716,2.3694242672,2.0060200643,0.251566732,0.6413731913,0.2588914191,0.660047592,0.2494870513,0.6360710139,0.2400547976,0.6120233404
48,female,LZGX3dXg86GyisytL,,23.33075,65,244,0.5004086421,1.8819877976,0.8791797222,0.569176733,0.1671781135,0.0836573728,0.3792942226,0.1898021069,0.3149372528,0.157597323,0.1385904111,0.0693518394,0.1962760035,0.1304347826,0.2875582142,0.2477668681,0.1133156775,4,0.9999744444,0.5,3.8514605556,2.6294470211,0.6827142543,5.5546300505,5,0.625,0.1020408163,0.1754385965,1.8276021926,1.9229344327,1.9994774716,2.3694242672,2.0060200643,0.251566732,0.6413731913,0.2588914191,0.660047592,0.2494870513,0.6360710139,0.2400547976,0.6120233404
18,female,LZGX3dXg86GyisytL,,13.6018333333,24,50,1.0162348194,1.891713541,0.9976905556,1.01858719,0.1372015128,0.1394289546,0.3484182537,0.3540747612,0.339995185,0.3455149454,0.1743850484,0.1772161582,0.3985992491,0.2173913043,0.5364382288,0.5432018405,0.2895578428,4,0.9999744444,0.5,3.8514605556,2.6294470211,0.6827142543,5.5546300505,5,0.625,0.1020408163,0.1754385965,1.8276021926,1.9229344327,1.9994774716,2.3694242672,2.0060200643,0.251566732,0.6413731913,0.2588914191,0.660047592,0.2494870513,0.6360710139,0.2400547976,0.6120233404
39,male,dkcgko8PPNLgQGp8X,,8.9108666667,14,64,0.9692692274,1.2524499691,0.9103927778,1.0646714815,0.0143849563,0.0139428955,0.6964653715,0.6750624526,0.1205127607,0.1168093105,0.1686369115,0.1634545689,0.3180304192,0.1111111111,0.4107025837,0.1954697832,0.240028708,4,0.9983288889,0.3333333333,2.8673886111,3.1520015003,1.0992585686,15.0793522109,15,0.652173913,0.306122449,0.4166666667,1.4904419813,1.5880646292,1.6138737055,1.1386207719,1.0763830598,0.0411736831,0.1254860592,0.5393128333,1.6436771507,0.1960749287,0.5975824425,0.2234385549,0.6809792472
,,dkcgko8PPNLgQGp8X,true,19.174,36,,0.0090640028,0,0.0325972222,0.2780605881,0,0,0,0,1,0.0090640028,0,0,0.0029740226,0,0,0.0151677863,0,4,0.9983288889,0.3333333333,2.8673886111,3.1520015003,1.0992585686,15.0793522109,15,0.652173913,0.306122449,0.4166666667,1.4904419813,1.5880646292,1.6138737055,1.1386207719,1.0763830598,0.0411736831,0.1254860592,0.5393128333,1.6436771507,0.1960749287,0.5975824425,0.2234385549,0.6809792472
55,female,dkcgko8PPNLgQGp8X,,23.4711333333,6,34,0.822438432,1.6168359195,0.9262,0.8879706672,0.0169531176,0.0139428955,0.315767343,0.2596991984,0.2126560138,0.1748964786,0.4546235256,0.3738998595,0.2698532378,0.1111111111,0.1579989101,0.2926733888,0.5490620472,4,0.9983288889,0.3333333333,2.8673886111,3.1520015003,1.0992585686,15.0793522109,15,0.652173913,0.306122449,0.4166666667,1.4904419813,1.5880646292,1.6138737055,1.1386207719,1.0763830598,0.0411736831,0.1254860592,0.5393128333,1.6436771507,0.1960749287,0.5975824425,0.2234385549,0.6809792472
22,male,dkcgko8PPNLgQGp8X,,20.1329833333,29,224,1.2469532374,1.6029052779,0.9981986111,1.2492035388,0.0782709931,0.0976002682,0.5685181115,0.7089154997,0.238030298,0.2968126507,0.1151805974,0.1436248188,0.4091423204,0.7777777778,0.4312985061,0.4966890417,0.2109092448,4,0.9983288889,0.3333333333,2.8673886111,3.1520015003,1.0992585686,15.0793522109,15,0.652173913,0.306122449,0.4166666667,1.4904419813,1.5880646292,1.6138737055,1.1386207719,1.0763830598,0.0411736831,0.1254860592,0.5393128333,1.6436771507,0.1960749287,0.5975824425,0.2234385549,0.6809792472
32,male,PhFF3qg2oQxPDqMSZ,,13.1512333333,35,77,0.8882035798,1.5226980726,0.6799302778,1.306315675,0.1412807402,0.1254860592,0.2500686387,0.22211186,0.5749871895,0.5107056801,0.0336634316,0.0298999805,0.2360840377,0.1363636364,0.3458813779,0.2629915811,0.1159215531,4,1.1685105556,,3.5706325,4.0671763548,1.1390632766,5.3703429752,3,0.2727272727,0.0612244898,0.1,1.6033461121,1.9287850636,1.6898099772,1.9421542942,1.8303012574,0.2445969356,0.9202311005,0.1706863037,0.6421619499,0.5161583378,1.9419088551,0.0685584229,0.2579328838
36,male,PhFF3qg2oQxPDqMSZ,,20.4528166667,14,135,1.2264086943,1.4074757177,1.0255994444,1.1957969566,0.1364265814,0.1673147456,0.1139866211,0.1397941832,0.6761878081,0.8292826069,0.0733989894,0.0900171587,0.3259787767,0.1818181818,0.217693034,0.427045072,0.3489945035,4,1.1685105556,,3.5706325,4.0671763548,1.1390632766,5.3703429752,3,0.2727272727,0.0612244898,0.1,1.6033461121,1.9287850636,1.6898099772,1.9421542942,1.8303012574,0.2445969356,0.9202311005,0.1706863037,0.6421619499,0.5161583378,1.9419088551,0.0685584229,0.2579328838
23,male,PhFF3qg2oQxPDqMSZ,,25.0930166667,38,141,1.1460727264,1.8015090712,1.1684261111,0.9808688076,0.3893057086,0.4461726548,0.1607745742,0.1842593545,0.3576725982,0.4099188098,0.0922471191,0.1057219073,0.3046255193,0.4848484848,0.2869359584,0.2110906538,0.4098814611,4,1.1685105556,,3.5706325,4.0671763548,1.1390632766,5.3703429752,3,0.2727272727,0.0612244898,0.1,1.6033461121,1.9287850636,1.6898099772,1.9421542942,1.8303012574,0.2445969356,0.9202311005,0.1706863037,0.6421619499,0.5161583378,1.9419088551,0.0685584229,0.2579328838
34,male,PhFF3qg2oQxPDqMSZ,,23.6278666667,21,102,0.5015497888,1.7723021578,0.6966766667,0.7199175928,0.3613951098,0.181257641,0.1913998455,0.0959965521,0.382816946,0.1920017584,0.0643880987,0.0322938373,0.1333116663,0.196969697,0.1494896297,0.0988726932,0.1252024822,4,1.1685105556,,3.5706325,4.0671763548,1.1390632766,5.3703429752,3,0.2727272727,0.0612244898,0.1,1.6033461121,1.9287850636,1.6898099772,1.9421542942,1.8303012574,0.2445969356,0.9202311005,0.1706863037,0.6421619499,0.5161583378,1.9419088551,0.0685584229,0.2579328838
28,female,eriwzjd5KWsp43iLR,,17.47895,22,101,1.4234212796,1.805114508,1.0779247222,1.3205201163,0.3624275817,0.5158871321,0.1197698457,0.170482947,0.3908516562,0.5563465645,0.1269509164,0.1807046359,0.3611867548,0.4567901235,0.1415739417,0.6025163068,0.2641830722,4,1.1679783333,1,3.6484805556,4.0694005575,1.1153685748,12.9671497097,13,0.5909090909,0.2653061224,0.3661971831,1.7315121942,1.800099437,1.9683790362,1.3785239279,1.2811482222,0.2865737138,1.1293745325,0.3055596346,1.2041972202,0.234301445,0.9233717964,0.1735652067,0.6840129248
42,female,eriwzjd5KWsp43iLR,,52.41295,65,297,0.5262686292,1.6854594861,0.7573869444,0.6948477698,0.1854571274,0.0976002682,0.3034255552,0.159683351,0.0443915157,0.0233618621,0.4667258016,0.2456231479,0.1335383003,0.0864197531,0.1326056466,0.0253006018,0.359091384,4,1.1679783333,1,3.6484805556,4.0694005575,1.1153685748,12.9671497097,13,0.5909090909,0.2653061224,0.3661971831,1.7315121942,1.800099437,1.9683790362,1.3785239279,1.2811482222,0.2865737138,1.1293745325,0.3055596346,1.2041972202,0.234301445,0.9233717964,0.1735652067,0.6840129248
61,female,eriwzjd5KWsp43iLR,,34.9552666667,45,288,0.4377469631,1.3906998659,0.6475716667,0.6759822667,0.6370299117,0.2788579093,0.1882713444,0.0824152092,0.1568985779,0.068681876,0.017800166,0.0077919686,0.1110763253,0.2469135802,0.0684399597,0.0743816048,0.0113915517,4,1.1679783333,1,3.6484805556,4.0694005575,1.1153685748,12.9671497097,13,0.5909090909,0.2653061224,0.3661971831,1.7315121942,1.800099437,1.9683790362,1.3785239279,1.2811482222,0.2865737138,1.1293745325,0.3055596346,1.2041972202,0.234301445,0.9233717964,0.1735652067,0.6840129248
29,female,eriwzjd5KWsp43iLR,,13.0316333333,59,165,1.553519602,1.7757076827,1.1655972222,1.3328099728,0.1525756241,0.2370292229,0.5095627451,0.7916157129,0.177005487,0.2749814937,0.1608561438,0.2498931725,0.3941986196,0.2098765432,0.657380452,0.2978014867,0.3653339921,4,1.1679783333,1,3.6484805556,4.0694005575,1.1153685748,12.9671497097,13,0.5909090909,0.2653061224,0.3661971831,1.7315121942,1.800099437,1.9683790362,1.3785239279,1.2811482222,0.2865737138,1.1293745325,0.3055596346,1.2041972202,0.234301445,0.9233717964,0.1735652067,0.6840129248
35,male,G9Y5wCuTQ6Zq2ofbC,,8.1740833333,3,52,1.9909805647,1.3655677353,0.9985002778,1.9939709673,0.1050454413,0.2091434319,0.1003257864,0.1997466908,0.6967891414,1.3872936382,0.097839631,0.1947968037,0.233643493,0.1648351648,0.0923078701,0.3519962982,0.1697563342,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
34,male,G9Y5wCuTQ6Zq2ofbC,,26.1738,64,221,0.6359105871,1.670349156,0.8826294444,0.7204728905,0.1754069927,0.1115431637,0.5589005023,0.3554107465,0.1672272794,0.1063415974,0.0984652257,0.0626150795,0.0746247218,0.0879120879,0.1642440678,0.0269819219,0.054566123,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
39,male,G9Y5wCuTQ6Zq2ofbC,,36.3415833333,65,317,0.9067515112,1.5326430168,0.9399602778,0.964670032,0.2306513189,0.2091434319,0.159002964,0.1441761779,0.5766717425,0.522897974,0.0336739747,0.0305339274,0.106408166,0.1648351648,0.0666273661,0.1326742559,0.0266088945,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
35,female,G9Y5wCuTQ6Zq2ofbC,,15.2817666667,24,97,1.02290348,1.7316761151,0.9562975,1.0696498527,0.122676344,0.1254860592,0.2636062812,0.2696437824,0.5015839833,0.513072002,0.1121333915,0.1147016364,0.1200387117,0.0989010989,0.1246090393,0.1301811242,0.0999571294,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
40,female,G9Y5wCuTQ6Zq2ofbC,,15.78075,42,140,0.7744391323,1.8211656996,0.9858661111,0.7855418941,0.3060656583,0.2370292229,0.2632402082,0.2038635184,0.3638929446,0.2818129362,0.0668011889,0.0517334547,0.0908811804,0.1868131868,0.0942103576,0.0715040476,0.0450832943,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
26,male,G9Y5wCuTQ6Zq2ofbC,,20.3588166667,19,77,0.7248648589,1.7228032231,0.8668911111,0.836165984,0.0577054962,0.0418286864,0.1877038046,0.1360598919,0.4637141226,0.3361300721,0.2908765765,0.2108462086,0.0850635916,0.032967033,0.0628766303,0.0852858673,0.1837426424,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
32,male,G9Y5wCuTQ6Zq2ofbC,,17.3410666667,23,72,1.2583699197,1.7031612829,1.0038052778,1.2535996249,0.0997211211,0.1254860592,0.2189889211,0.275569071,0.5332695093,0.6710503096,0.1480204485,0.1862644799,0.1476709259,0.0989010989,0.1273472612,0.1702647647,0.1623208117,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
26,male,G9Y5wCuTQ6Zq2ofbC,,76.9853666667,9,133,1.2072266135,1.7788154475,0.9842791667,1.2265083468,0.1732428938,0.2091434319,0.4799831534,0.5794484368,0.1015700167,0.1226180273,0.2452039361,0.2960167174,0.1416692095,0.1648351648,0.2677774076,0.0311117203,0.2579647706,8,1.0093766667,0.25,7.6182291667,8.7183126253,1.1444014658,17.0200038362,10,0.2941176471,0.2040816327,0.2409638554,1.6302275595,2.9043720185,1.8152971948,2.113540871,1.6960198842,0.1488953152,1.2688034871,0.2539379052,2.1639183157,0.462505571,3.9412165568,0.1346612087,1.1475083077
21,female,JJr2PstuqPYdK3JaN,,12.5095,21,134,1.0433629702,1.3535468339,0.9719661111,1.0734561198,0,0,0.5704829422,0.5952207771,0.3088858694,0.3222800782,0.1206311883,0.125862115,0.1948920672,0,0.2363250402,0.1833336541,0.1168634813,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
35,female,JJr2PstuqPYdK3JaN,,42.65065,43,192,1.2303517033,1.2732254125,1.0008927778,1.2292542524,0,0,0.654907911,0.8057670638,0.159270637,0.1959588995,0.1858214519,0.2286257399,0.2298201044,0,0.3199198365,0.1114740362,0.2122799215,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
48,male,JJr2PstuqPYdK3JaN,,17.00305,18,33,0.6114727778,1.0677569184,1.0008266667,0.6109677111,0,0,0.052839234,0.0323097532,0.709733193,0.433982527,0.237427573,0.1451804976,0.1142183469,0,0.0128281875,0.2468771974,0.1348006775,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
24,male,JJr2PstuqPYdK3JaN,,7.7674166667,9,18,0.3830094547,1.5417738567,0.7511125,0.5099228873,0,0,0.3916973048,0.1500237711,0.3863049805,0.1479584599,0.2219977147,0.0850272236,0.0715431796,0,0.0595650809,0.0841682963,0.0789481201,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
18,female,JJr2PstuqPYdK3JaN,,7.241,10,100,1.1398396911,1.4700492149,1.0018911111,1.1376881963,0,0,0.5257231145,0.5992400724,0.2566454224,0.292534639,0.2176314631,0.2480649797,0.2129131663,0,0.2379208516,0.1664125336,0.230329334,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
20,female,JJr2PstuqPYdK3JaN,,37.1537,32,45,0.6286239237,1.4584856775,0.66963,0.9387630837,0,0,0.5346465096,0.3360915867,0.2092746239,0.1315550352,0.2560788665,0.1609773018,0.1174220472,0,0.1334410034,0.0748369724,0.149468074,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
39,female,JJr2PstuqPYdK3JaN,,6.1076,12,44,0.3168820089,0.8308802722,0.4943386111,0.6410221695,0,0,0,0,0.7372416683,0.2336186209,0.2627583317,0.083263388,0.0591910884,0,0,0.13289731,0.0773103916,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
,,JJr2PstuqPYdK3JaN,true,28.0909666667,79,,0,,0.1687927778,0,,,,,,,,,,,,,,8,1.0019436111,0.7142857143,6.0594505556,5.5013155744,0.9078901666,24.2241180926,21,0.488372093,0.4285714286,0.4565217391,1.3221010864,2.6565091964,1.5047646569,1.8318205035,1.5541690678,0,0,0.4704647456,2.5186530243,0.3283598197,1.7578882598,0.2011754347,1.0770012457
39,male,uxY3Fnyxrk7djDi7Q,,45.7375333333,29,261,1.2666812849,1.7810559362,0.9226122222,1.3729292268,0.0550371101,0.0697144773,0.2364269037,0.2994775342,0.3754214112,0.4755392755,0.333114575,0.4219499979,0.2285478652,0.3333333333,0.2042806028,0.1823041446,0.3352391044,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
53,male,uxY3Fnyxrk7djDi7Q,,32.0287166667,17,109,0.4629150927,1.3295995283,0.7745997222,0.5976184595,0,0,0.587223843,0.2718347797,0.2982525507,0.1380656071,0.1145236063,0.0530147058,0.0835239752,0,0.185424836,0.0529292399,0.0421201626,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
,,uxY3Fnyxrk7djDi7Q,true,22.3911166667,58,,0,,0.0420952778,0,,,,,,,,,,,,,,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
22,female,uxY3Fnyxrk7djDi7Q,,19.5362833333,3,53,1.0889451604,1.2588700798,0.9399580556,1.1585039927,0.0256080765,0.0278857909,0.2476192486,0.2696437824,0.6692253686,0.7287497263,0.0575473064,0.0626658608,0.1964788575,0.1333333333,0.1839303056,0.2793756527,0.0497880013,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
25,male,uxY3Fnyxrk7djDi7Q,,146.0761833333,3,14,0.7545639121,0.73023892,0.9190772222,0.8210016459,0,0,0.079453187,0.0599525076,0.857936043,0.6473675769,0.06261077,0.0472438275,0.1361463008,0,0.0408950021,0.248176751,0.0375352021,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
30,female,uxY3Fnyxrk7djDi7Q,,16.6151166667,56,211,1.0820875524,1.8114414058,1.0074377778,1.0740986454,0.0773110943,0.0836573728,0.2270937492,0.2457353192,0.2792505111,0.3021735021,0.4163446454,0.4505213583,0.1952415363,0.4,0.1676217859,0.1158421284,0.3579390388,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
27,female,uxY3Fnyxrk7djDi7Q,,44.5974666667,3,49,0.3457126603,1.4059378467,0.4871436111,0.7096729843,0,0,0.5194270837,0.1795725189,0.3489587469,0.1206394567,0.1316141694,0.0455006846,0.0623770884,0,0.1224905985,0.0462486993,0.0361502757,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
25,female,uxY3Fnyxrk7djDi7Q,,26.3183166667,19,160,0.5413963139,1.7830101235,0.9997683333,0.5415217664,0.0515071681,0.0278857909,0.2582104451,0.1397941832,0.3619509304,0.1959588995,0.3283314565,0.1777574403,0.0976843767,0.1333333333,0.095356869,0.0751233839,0.1412282151,8,1.0078666667,0.5714285714,6.0926922222,5.6902571423,0.9339479059,12.9202099331,11,0.55,0.2244897959,0.3188405797,1.4804097974,2.6763456477,1.6833043393,2.1573625653,1.8463210362,0.037735842,0.2091434319,0.2645129463,1.4660106252,0.4706517355,2.6084940442,0.2270994761,1.2586538753
59,male,vvYnwQa5jRHFy4LTn,,14.0291,13,51,1.0505130287,1.2526841553,0.8373533333,1.2545636195,0,0,0.5855329046,0.615109945,0.0710296642,0.0746175877,0.3434374312,0.360785496,0.1631172794,0,0.2116162213,0.0354186402,0.2528677743,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
21,male,vvYnwQa5jRHFy4LTn,,16.7931166667,40,102,0.8787186728,1.2247582526,0.9231094444,0.9519116916,0,0,0.6682254568,0.5871821865,0.2177032413,0.1912999033,0.1140713019,0.100236583,0.1364420958,0,0.202008237,0.0908040941,0.0702539374,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
35,male,vvYnwQa5jRHFy4LTn,,16.56885,46,220,0.6464668371,1.0249732255,0.8892547222,0.7269759957,0,0,0.7506345537,0.4852603457,0.1785174329,0.1154056002,0.0708480134,0.0458008912,0.1003794421,0,0.1669440749,0.0547794369,0.0321009839,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
38,female,vvYnwQa5jRHFy4LTn,,33.8720666667,26,37,1.4526353875,0.6216676017,0.8248105556,1.7611745846,0,0,0.0812844836,0.1180767174,0.8836163318,1.2835723525,0.0350991846,0.0509863177,0.2255563957,0,0.0406219229,0.6092717384,0.0357353519,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
27,male,vvYnwQa5jRHFy4LTn,,18.1606333333,42,80,0.7977266053,1.4147276588,0.9839080556,0.8107735278,0,0,0.4938416579,0.3939506293,0.1292251139,0.1030863114,0.3769332282,0.3006896646,0.1238661397,0,0.135530801,0.0489318549,0.2107477353,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
45,male,vvYnwQa5jRHFy4LTn,,31.2569833333,34,154,0.4434246152,0.983230039,0.4833825,0.917336923,0,0,0.5760885713,0.255451853,0,0,0.4239114287,0.1879727621,0.0688522797,0,0.087883079,0,0.1317465766,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
36,female,vvYnwQa5jRHFy4LTn,,11.52085,35,96,1.1707462779,1.5747500397,1.00116,1.1693897858,0,0,0.3858157068,0.4516923027,0.289345685,0.3387503838,0.3248386082,0.3803035915,0.1817863677,0,0.1553956639,0.1607942355,0.2665476406,8,1.0014311111,0.2857142857,5.9429786111,6.5501145222,1.1021602046,20.1587628065,15,0.306122449,0.306122449,0.306122449,1.1437529314,2.7224602207,1.5270709991,1.6183530434,1.2783570558,0,0,0.4513384361,2.9067239796,0.3271205645,2.1067321388,0.2215409994,1.4267753061
