age,gender,instanceId,dropped,tutorialMins,tutorialWords,exitSurveyWords,effort,entropy,time,normalizedEffort,chatFrac,chatWeight,classifyFrac,classifyWeight,filterFrac,filterWeight,verifyFrac,verifyWeight,groupEffortFrac,groupChatFrac,groupClassifyFrac,groupFilterFrac,groupVerifyFrac,g_nominalSize,g_wallTime,g_fracFemale,g_personTime,g_totalEffort,g_effortPerPerson,g_fractionalScore,g_binaryScore,g_precision,g_recall,g_f1,g_avgIndivEntropy,g_effortEntropy,g_groupEntropy,g_eventCollaboration,g_eventCollaborationExVoting,g_chatFrac,g_chatWeight,g_classifyFrac,g_classifyWeight,g_filterFrac,g_filterWeight,g_verifyFrac,g_verifyWeight
24,male,LZGX3dXg86GyisytL,,27.1819666667,32,58,0.3235731599,1.805912728,0.7556005556,0.428233089,0.3447231647,0.1115431637,0.0614672981,0.0198891679,0.2485567854,0.0804263045,0.3452527518,0.1117145239,0.178003881,0.380952381,0.0350070172,0.1647271399,0.2384012556,4,0.7597427778,0.5,2.8905338889,1.8977189905,0.6565288848,4.9270268146,4,0.4,0.0816326531,0.1355932203,1.7612460744,1.9035498807,1.9622652649,2.1991488803,1.8798505906,0.1610754106,0.2928008047,0.3125492685,0.5681480307,0.2685900604,0.4882395488,0.2577852605,0.4685987228
27,male,LZGX3dXg86GyisytL,,25.6874666667,20,42,0.3913113303,1.7664134292,0.7385263889,0.5298542289,0.2494184571,0.0976002682,0.2000922936,0.0782983816,0.0796019615,0.0311491495,0.4708872878,0.184263531,0.2152679644,0.3333333333,0.1378133468,0.0637989068,0.3932224354,4,0.7597427778,0.5,2.8905338889,1.8977189905,0.6565288848,4.9270268146,4,0.4,0.0816326531,0.1355932203,1.7612460744,1.9035498807,1.9622652649,2.1991488803,1.8798505906,0.1610754106,0.2928008047,0.3125492685,0.5681480307,0.2685900604,0.4882395488,0.2577852605,0.4685987228
48,female,LZGX3dXg86GyisytL,,23.33075,65,244,0.3483672731,1.6413098982,0.6389480556,0.5452200223,0.0400235514,0.0139428955,0.476203296,0.1658936437,0.3276108107,0.1141288848,0.1561623419,0.0544018492,0.1916436043,0.0476190476,0.2919901764,0.2337559197,0.1160947449,4,0.7597427778,0.5,2.8905338889,1.8977189905,0.6565288848,4.9270268146,4,0.4,0.0816326531,0.1355932203,1.7612460744,1.9035498807,1.9622652649,2.1991488803,1.8798505906,0.1610754106,0.2928008047,0.3125492685,0.5681480307,0.2685900604,0.4882395488,0.2577852605,0.4685987228
18,female,LZGX3dXg86GyisytL,,13.6018333333,24,50,0.7545353437,1.794785741,0.7574588889,0.9961403249,0.0923939189,0.0697144773,0.4029855461,0.3040668375,0.3479428927,0.2625352101,0.1566776424,0.1182188187,0.4150845502,0.2380952381,0.5351894596,0.5377180336,0.2522815641,4,0.7597427778,0.5,2.8905338889,1.8977189905,0.6565288848,4.9270268146,4,0.4,0.0816326531,0.1355932203,1.7612460744,1.9035498807,1.9622652649,2.1991488803,1.8798505906,0.1610754106,0.2928008047,0.3125492685,0.5681480307,0.2685900604,0.4882395488,0.2577852605,0.4685987228
39,male,dkcgko8PPNLgQGp8X,,8.9108666667,14,64,0.7306946427,1.2128926246,0.6730508333,1.0856455508,0.0190816993,0.0139428955,0.7189373711,0.5253236855,0.1065737575,0.0778728736,0.1554071721,0.1135551881,0.3098864391,0.125,0.4053117995,0.1628391165,0.2405408718,4,0.7609869444,0.3333333333,2.1553627778,2.4539774501,1.1385449704,11.9018909195,12,0.6666666667,0.2448979592,0.3582089552,1.4675843416,1.5924623141,1.6141931496,1.1025513675,1.0208676915,0.0473052788,0.1115431637,0.5496729731,1.2960976862,0.2028122168,0.4782197012,0.2002095312,0.4720827161
,,dkcgko8PPNLgQGp8X,true,19.174,36,,0.0090640028,0,0.0325972222,0.2780605881,0,0,0,0,1,0.0090640028,0,0,0.0038440292,0,0,0.0189536373,0,4,0.7609869444,0.3333333333,2.1553627778,2.4539774501,1.1385449704,11.9018909195,12,0.6666666667,0.2448979592,0.3582089552,1.4675843416,1.5924623141,1.6141931496,1.1025513675,1.0208676915,0.0473052788,0.1115431637,0.5496729731,1.2960976862,0.2028122168,0.4782197012,0.2002095312,0.4720827161
55,female,dkcgko8PPNLgQGp8X,,23.4711333333,6,34,0.6423975211,1.6552036695,0.6888580556,0.93255427,0.0217044665,0.0139428955,0.310939386,0.1997466908,0.2319143221,0.1489811856,0.4354418254,0.2797267493,0.2724397699,0.125,0.1541139167,0.3115329319,0.5925375781,4,0.7609869444,0.3333333333,2.1553627778,2.4539774501,1.1385449704,11.9018909195,12,0.6666666667,0.2448979592,0.3582089552,1.4675843416,1.5924623141,1.6141931496,1.1025513675,1.0208676915,0.0473052788,0.1115431637,0.5496729731,1.2960976862,0.2028122168,0.4782197012,0.2002095312,0.4720827161
22,male,dkcgko8PPNLgQGp8X,,20.1329833333,29,224,0.9757871006,1.5484194648,0.7608566667,1.2824847877,0.0857332227,0.0836573728,0.5851966167,0.5710273099,0.2483140421,0.2423016391,0.0807561186,0.0788007788,0.4138297618,0.75,0.4405742839,0.5066743142,0.1669215502,4,0.7609869444,0.3333333333,2.1553627778,2.4539774501,1.1385449704,11.9018909195,12,0.6666666667,0.2448979592,0.3582089552,1.4675843416,1.5924623141,1.6141931496,1.1025513675,1.0208676915,0.0473052788,0.1115431637,0.5496729731,1.2960976862,0.2028122168,0.4782197012,0.2002095312,0.4720827161
32,male,PhFF3qg2oQxPDqMSZ,,13.1512333333,35,77,0.8782589958,1.5170185471,0.4602419444,1.908255009,0.1428804712,0.1254860592,0.2415771169,0.2121672761,0.581497807,0.5107056801,0.0340446049,0.0298999805,0.3110355066,0.1607142857,0.3500429112,0.4173704455,0.1402999827,4,0.9452527778,,2.6811708333,3.1121182643,1.1607310603,5.1203429752,3,0.3,0.0612244898,0.1016949153,1.7131433859,1.8855826189,1.7934858761,1.7845077705,1.658495898,0.276521154,0.7808021459,0.2146567136,0.6061179054,0.433347562,1.2236268419,0.0754745704,0.2131146413
36,male,PhFF3qg2oQxPDqMSZ,,20.4528166667,14,135,0.7055121434,1.8016531034,0.8023416667,0.8793163471,0.2173908012,0.1533718501,0.1981456796,0.1397941832,0.4746245118,0.3348533567,0.1098390074,0.0774927535,0.2498571925,0.1964285714,0.2306385967,0.2736564328,0.3636200359,4,0.9452527778,,2.6811708333,3.1121182643,1.1607310603,5.1203429752,3,0.3,0.0612244898,0.1016949153,1.7131433859,1.8855826189,1.7934858761,1.7845077705,1.658495898,0.276521154,0.7808021459,0.2146567136,0.6061179054,0.433347562,1.2236268419,0.0754745704,0.2131146413
23,male,PhFF3qg2oQxPDqMSZ,,25.0930166667,38,141,0.9569609087,1.8524407293,0.9451683333,1.0124766933,0.3788193214,0.362515282,0.1925463756,0.1842593545,0.3259687592,0.31193936,0.1026655439,0.0982469122,0.3389077965,0.4642857143,0.3039991937,0.2549301383,0.4610049857,4,0.9452527778,,2.6811708333,3.1121182643,1.1607310603,5.1203429752,3,0.3,0.0612244898,0.1016949153,1.7131433859,1.8855826189,1.7934858761,1.7845077705,1.658495898,0.276521154,0.7808021459,0.2146567136,0.6061179054,0.433347562,1.2236268419,0.0754745704,0.2131146413
34,male,PhFF3qg2oQxPDqMSZ,,23.6278666667,21,102,0.2829294865,1.630089516,0.4734188889,0.5976303294,0.4928046078,0.1394289546,0.2470477448,0.0698970916,0.2337276541,0.0661284452,0.0264199932,0.0074749951,0.1001995045,0.1785714286,0.1153192984,0.0540429835,0.0350749957,4,0.9452527778,,2.6811708333,3.1121182643,1.1607310603,5.1203429752,3,0.3,0.0612244898,0.1016949153,1.7131433859,1.8855826189,1.7934858761,1.7845077705,1.658495898,0.276521154,0.7808021459,0.2146567136,0.6061179054,0.433347562,1.2236268419,0.0754745704,0.2131146413
28,female,eriwzjd5KWsp43iLR,,17.47895,22,101,1.0335009001,1.8165404255,0.8406416667,1.2294190748,0.4182190449,0.4322297593,0.1649567475,0.170482947,0.3143040408,0.324833509,0.1025201668,0.1059546847,0.3786337613,0.4769230769,0.1949482957,0.5547805264,0.2916899529,4,0.9306952778,1,2.7380030556,2.8315959043,1.0341828869,9.1494939267,8,0.4444444444,0.1632653061,0.2388059701,1.7697971125,1.7592273772,1.9178556887,1.2530929961,1.254604231,0.3320280726,0.9062882051,0.3203833792,0.8745033979,0.2145102712,0.5855171434,0.133078277,0.3632442037
42,female,eriwzjd5KWsp43iLR,,52.41295,65,297,0.3184135665,1.7253177962,0.5201038889,0.6122114702,0.2189431754,0.0697144773,0.5014966944,0.159683351,0.0733695563,0.0233618621,0.2061905739,0.065653876,0.1166541087,0.0769230769,0.1825988915,0.0398995356,0.1807430796,4,0.9306952778,1,2.7380030556,2.8315959043,1.0341828869,9.1494939267,8,0.4444444444,0.1632653061,0.2388059701,1.7697971125,1.7592273772,1.9178556887,1.2530929961,1.254604231,0.3320280726,0.9062882051,0.3203833792,0.8745033979,0.2145102712,0.5855171434,0.133078277,0.3632442037
61,female,eriwzjd5KWsp43iLR,,34.9552666667,45,288,0.2822539514,1.3885911999,0.4489433333,0.6287073011,0.642179286,0.181257641,0.114470508,0.0323097532,0.2157439721,0.0608945886,0.0276062339,0.0077919686,0.1034066591,0.2,0.036946401,0.1040013761,0.0214510473,4,0.9306952778,1,2.7380030556,2.8315959043,1.0341828869,9.1494939267,8,0.4444444444,0.1632653061,0.2388059701,1.7697971125,1.7592273772,1.9178556887,1.2530929961,1.254604231,0.3320280726,0.9062882051,0.3203833792,0.8745033979,0.2145102712,0.5855171434,0.133078277,0.3632442037
29,female,eriwzjd5KWsp43iLR,,13.0316333333,59,165,1.0953845321,1.8368515894,0.9283141667,1.1799717935,0.2036602863,0.2230863274,0.4674407312,0.5120273466,0.1610641546,0.1764271837,0.1678348279,0.1838436744,0.401305471,0.2461538462,0.5855064119,0.301318562,0.5061159202,4,0.9306952778,1,2.7380030556,2.8315959043,1.0341828869,9.1494939267,8,0.4444444444,0.1632653061,0.2388059701,1.7697971125,1.7592273772,1.9178556887,1.2530929961,1.254604231,0.3320280726,0.9062882051,0.3203833792,0.8745033979,0.2145102712,0.5855171434,0.133078277,0.3632442037
35,male,G9Y5wCuTQ6Zq2ofbC,,8.1740833333,3,52,1.4482124927,1.5142574815,0.7605727778,1.9041077133,0.1059042446,0.1533718501,0.1379263691,0.1997466908,0.638300337,0.9243945221,0.1178690493,0.1706994297,0.2317756771,0.1774193548,0.1138309976,0.3362044888,0.1940623884,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
34,male,G9Y5wCuTQ6Zq2ofbC,,26.1738,64,221,0.5153511258,1.7125041418,0.6447019444,0.7993633806,0.1623308238,0.0836573728,0.5425201427,0.2795883663,0.1736491933,0.0894903073,0.1214998403,0.0626150795,0.0824781285,0.0967741935,0.1593309132,0.0325478378,0.0711849588,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
39,male,G9Y5wCuTQ6Zq2ofbC,,36.3415833333,65,317,0.6386874273,1.6410896904,0.7020327778,0.909768671,0.2401360095,0.1533718501,0.1848740281,0.1180767174,0.527182653,0.3367049324,0.0478073094,0.0305339274,0.1022171896,0.1774193548,0.0672891775,0.1224603856,0.0347129858,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
35,female,G9Y5wCuTQ6Zq2ofbC,,15.2817666667,24,97,0.772272618,1.7838118003,0.71837,1.0750346173,0.1624893286,0.1254860592,0.2457708618,0.1898021069,0.4806285242,0.3711762486,0.1111112855,0.0858082033,0.1235965094,0.1451612903,0.1081638103,0.1349976854,0.0975524342,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
40,female,G9Y5wCuTQ6Zq2ofbC,,15.78075,42,140,0.567017403,1.8274348151,0.7479386111,0.7581068748,0.2213090083,0.1254860592,0.3595366162,0.2038635184,0.3416585421,0.1937263393,0.0774958333,0.0439414861,0.0907469333,0.1451612903,0.116177082,0.0704587309,0.0499555843,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
26,male,G9Y5wCuTQ6Zq2ofbC,,20.3588166667,19,77,0.5135967072,1.496452524,0.6289636111,0.8165761868,0,0,0.2377274055,0.1220960126,0.5028404482,0.2582571984,0.2594321463,0.1332434961,0.0821973468,0,0.0695796805,0.093928758,0.1514800086,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
32,male,G9Y5wCuTQ6Zq2ofbC,,17.3410666667,23,72,0.8758451113,1.706684394,0.7658777778,1.1435833977,0.1114355346,0.0976002682,0.1965004247,0.1721039363,0.540323658,0.4732398344,0.1517403827,0.1329010724,0.1401725194,0.1129032258,0.0980780342,0.1721184546,0.1510907187,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
26,male,G9Y5wCuTQ6Zq2ofbC,,76.9853666667,9,133,0.917353915,1.7344128537,0.7463516667,1.2291175273,0.1367913268,0.1254860592,0.511785035,0.4694880055,0.1117468945,0.1025114512,0.2396767437,0.2198683992,0.1468156958,0.1451612903,0.2675503049,0.0372836589,0.2499609211,8,0.7714491667,0.25,5.7148091667,6.4369603403,1.1263648798,13.6488423863,7,0.2413793103,0.1428571429,0.1794871795,1.6631404915,2.9090900756,1.8286698451,2.1709691515,1.7255847879,0.1383503397,0.8644595187,0.2808371908,1.7547653542,0.4400372325,2.7495008335,0.140775237,0.8796110938
21,female,JJr2PstuqPYdK3JaN,,12.5095,21,134,0.7447409214,1.3579633335,0.7428938889,1.002486267,0,0,0.5764785055,0.4293271334,0.2950940666,0.219768627,0.1284274279,0.095645161,0.1825458127,0,0.2187606203,0.1678125426,0.1184317753,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
35,female,JJr2PstuqPYdK3JaN,,42.65065,43,192,0.912548418,1.2681378819,0.7718205556,1.1823323588,0,0,0.6463936431,0.5898654965,0.1244361639,0.1135540245,0.229170193,0.2091288971,0.2236776412,0,0.3005618138,0.0867084162,0.2589520086,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
48,male,JJr2PstuqPYdK3JaN,,17.00305,18,33,0.5647490536,1.1131839055,0.7717544444,0.7317729851,0,0,0.0572108142,0.0323097532,0.6857183741,0.3872588028,0.2570708117,0.1451804976,0.1384274343,0,0.0164632074,0.2957059213,0.1797684681,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
24,male,JJr2PstuqPYdK3JaN,,7.7674166667,9,18,0.3521725975,1.5355122818,0.5220402778,0.6746080953,0,0,0.4259950155,0.1500237711,0.3537941303,0.1245965978,0.2202108542,0.0775522285,0.0863221439,0,0.0764435571,0.0951403854,0.0960283616,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
18,female,JJr2PstuqPYdK3JaN,,7.241,10,100,0.9196222123,1.4437492893,0.7728188889,1.1899582496,0,0,0.5491950657,0.5050519813,0.2284957466,0.210129764,0.2223091877,0.204440467,0.2254115214,0,0.2573456838,0.1604524287,0.2531466015,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
20,female,JJr2PstuqPYdK3JaN,,37.1537,32,45,0.39829379,1.2969787082,0.4405577778,0.9040670942,0,0,0.6426535226,0.2559649072,0.188786393,0.0751924479,0.1685600845,0.0671364349,0.0976270559,0,0.1304251176,0.0574160017,0.0831310972,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
39,female,JJr2PstuqPYdK3JaN,,6.1076,12,44,0.1876210462,0.2664185815,0.3764422222,0.4984059574,0,0,0,0,0.9546242974,0.1791076094,0.0453757026,0.0085134368,0.0459883906,0,0,0.136764304,0.0105416879,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
,,JJr2PstuqPYdK3JaN,true,28.0909666667,79,,0,,0.1687927778,0,,,,,,,,,,,,,,8,0.7728713889,0.7142857143,4.5671208333,4.1945514123,0.9184235682,18.9116034292,17,0.5151515152,0.3469387755,0.4146341463,1.2824986131,2.6476350431,1.4966699012,1.7875172254,1.5508376878,0,0,0.4810451586,1.9625430426,0.3210021455,1.3096078735,0.1979526959,0.8075971229
39,male,uxY3Fnyxrk7djDi7Q,,45.7375333333,29,261,0.7548370172,1.7889591306,0.7075791667,1.0667880751,0.0738855946,0.0557715819,0.3173201911,0.2395250265,0.4146088209,0.3129620857,0.1941853933,0.1465783231,0.1868164461,0.2857142857,0.2289163402,0.1595621515,0.1749972478,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
53,male,uxY3Fnyxrk7djDi7Q,,32.0287166667,17,109,0.3004640452,1.4054844375,0.5595666667,0.5369584414,0,0,0.472552982,0.1419851805,0.407672846,0.1224910324,0.119774172,0.0359878322,0.0743625761,0,0.135696584,0.0624514392,0.0429652316,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
,,uxY3Fnyxrk7djDi7Q,true,22.3911166667,58,,0,,0.0420952778,0,,,,,,,,,,,,,,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
22,female,uxY3Fnyxrk7djDi7Q,,19.5362833333,3,53,0.8521486121,1.2013846,0.724925,1.1754989993,0.0327240936,0.0278857909,0.253026949,0.2156165634,0.6815610072,0.5807912664,0.0326879502,0.0278549914,0.210900329,0.1428571429,0.2060667951,0.2961135175,0.0332555779,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
25,male,uxY3Fnyxrk7djDi7Q,,146.0761833333,3,14,0.6333495951,0.8235261258,0.7040441667,0.8995878741,0,0,0.0946594236,0.0599525076,0.8307469745,0.5261532599,0.0745936019,0.0472438275,0.1567492291,0,0.0572971803,0.2682566037,0.0564035638,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
30,female,uxY3Fnyxrk7djDi7Q,,16.6151166667,56,211,0.7345854728,1.7186858677,0.7924047222,0.9270331842,0.1138837833,0.0836573728,0.1767658142,0.1298495992,0.1729179769,0.1270230338,0.5364324256,0.394055467,0.1818043422,0.4285714286,0.1240984938,0.0647620574,0.4704557996,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
27,female,uxY3Fnyxrk7djDi7Q,,44.5974666667,3,49,0.25364658,1.4523414438,0.2721105556,0.9321453167,0,0,0.4716011202,0.1196200113,0.3784828449,0.0960008792,0.1499160348,0.0380256895,0.0627756079,0,0.1143219796,0.0489455673,0.0453981931,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
25,female,uxY3Fnyxrk7djDi7Q,,26.3183166667,19,160,0.5114963334,1.7881572667,0.7847352778,0.6518074921,0.0545180661,0.0278857909,0.27330437,0.1397941832,0.3831090992,0.1959588995,0.2890684647,0.1478574598,0.1265914695,0.1428571429,0.133602627,0.0999086632,0.1765243863,8,0.7928336111,0.5714285714,4.5874608333,4.1884828214,0.9130285737,8.348830204,6,0.4285714286,0.1224489796,0.1904761905,1.4511835501,2.6988951688,1.6927129024,2.459385938,2.0637590015,0.0483106547,0.1952005365,0.2589619874,1.0463430717,0.4854268116,1.9613804569,0.2073005463,0.8376035906
59,male,vvYnwQa5jRHFy4LTn,,14.0291,13,51,0.7470390947,1.2043266792,0.6218891667,1.201241531,0,0,0.6495782473,0.4852603457,0.0790360416,0.0590430129,0.2713857112,0.202735736,0.164570811,0,0.2125093233,0.0415989647,0.2423617171,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
21,male,vvYnwQa5jRHFy4LTn,,16.7931166667,40,102,0.6768383947,1.128555268,0.7076452778,0.9564656416,0,0,0.7201886698,0.4874513431,0.1648479974,0.1115754539,0.1149633328,0.0778115976,0.1491057755,0,0.2134688234,0.0786108828,0.0930203662,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
35,male,vvYnwQa5jRHFy4LTn,,16.56885,46,220,0.4609630771,1.0418645989,0.6737905556,0.684134073,0,0,0.7494443259,0.3454661626,0.167412581,0.0771710185,0.0831430931,0.038325896,0.1015489925,0,0.1512894698,0.0543711155,0.0458169347,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
38,female,vvYnwQa5jRHFy4LTn,,33.8720666667,26,37,0.9458897898,0.7547423737,0.6093463889,1.5523022817,0,0,0.0972388727,0.0919772568,0.8488581059,0.8029262154,0.0539030215,0.0509863177,0.208377113,0,0.0402794598,0.56570452,0.0609519157,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
27,male,vvYnwQa5jRHFy4LTn,,18.1606333333,42,80,0.5752793778,1.2256679843,0.7684438889,0.7486289971,0,0,0.6778121188,0.389931334,0.1420232031,0.0817030199,0.1801646782,0.103645024,0.1267325826,0,0.1707620345,0.0575641532,0.123903099,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
45,male,vvYnwQa5jRHFy4LTn,,31.2569833333,34,154,0.2899358851,0.975712983,0.2914038889,0.9949623054,0,0,0.5914871484,0.1714933499,0,0,0.4085128516,0.1184425352,0.0638721375,0,0.0751018212,0,0.1415928774,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
36,female,vvYnwQa5jRHFy4LTn,,11.52085,35,96,0.8433714697,1.5778214584,0.7856958333,1.0734070794,0,0,0.3698229436,0.3118981195,0.3402057198,0.2869197979,0.2899713366,0.2445535523,0.185792588,0,0.1365890679,0.2021503638,0.2923530899,8,0.7859669444,0.2857142857,4.458215,4.6492001867,1.0428389359,15.1030131385,12,0.2857142857,0.2448979592,0.2637362637,1.1403429389,2.7267019079,1.4727253459,1.504436618,1.290910581,0,0,0.5030443714,2.2834779117,0.3126766627,1.4193385185,0.1842789658,0.8365006588
